tt0006763	placeholder.jpg	Hazel Kirke	1916	Sci-Fi	Description placeholder	50	France	5.0	Christian Bale	Benedict Cumberbatch	Peter Dinklage	Heath Ledger	5	https://www.imdb.com/title/tt0006763
tt0006765	placeholder.jpg	He Fell in Love with His Wife	1916	Family	Description placeholder	50	Poland	6.1	Al Pacino	Johnny Depp	Robert Downey Jr.	Sam Claflin	9	https://www.imdb.com/title/tt0006765
tt0006770	placeholder.jpg	The Heart of Nora Flynn	1916	Musical	Description placeholder	50	England	5.1	Hugh Laurie	Tom Hardy	Heath Ledger	Harrison Ford	11	https://www.imdb.com/title/tt0006770
tt0006771	placeholder.jpg	The Heart of Paula	1916	Family	Description placeholder	50	Poland	8.2	Jack Nicholson	Tom Hanks	Eddie Redmayne	Tom Hardy	7	https://www.imdb.com/title/tt0006771
tt0006780	placeholder.jpg	Hell's Hinges	1916	Family	Description placeholder	64	USA	8.0	Tom Hardy	Bryan Cranston	Robert Downey Jr.	David Tennant	8	https://www.imdb.com/title/tt0006780
tt0006781	placeholder.jpg	Hell-to-Pay Austin	1916	Thriller	Description placeholder	50	Germany	8.2	Eddie Redmayne	Tom Hanks	Hugh Laurie	Ralph Fiennes	8	https://www.imdb.com/title/tt0006781
tt0006788	placeholder.jpg	Her Double Life	1916	Crime	Description placeholder	60	France	8.6	Benedict Cumberbatch	Christopher Waltz	Tom Hanks	Clint Eastwood	11	https://www.imdb.com/title/tt0006788
tt0006789	placeholder.jpg	Her Father's Son	1916	Comedy	Description placeholder	50	Germany	5.0	Heath Ledger	Leonardo DiCaprio	Robert Downey Jr.	Peter Dinklage	9	https://www.imdb.com/title/tt0006789
tt0006798	placeholder.jpg	The Hidden Scar	1916	Family	Description placeholder	50	Poland	8.5	Heath Ledger	Christopher Waltz	Tom Hardy	Andy Serkis	10	https://www.imdb.com/title/tt0006798
tt0006809	placeholder.jpg	His Picture in the Papers	1916	Crime	Description placeholder	62	USA	4.8	Eddie Redmayne	Anthony Hopkins	Robert Downey Jr.	David Tennant	11	https://www.imdb.com/title/tt0006809
tt0006820	placeholder.jpg	Homunculus, 1. Teil	1916	Musical	Description placeholder	69	USA	8.7	Benedict Cumberbatch	Alan Rickman	David Tennant	Andy Serkis	10	https://www.imdb.com/title/tt0006820
tt0006822	placeholder.jpg	Honor Thy Name	1916	Drama	Description placeholder	50	England	4.2	Jake Gyllenhaal	Christian Bale	Robert Downey Jr.	Andy Serkis	5	https://www.imdb.com/title/tt0006822
tt0006824	placeholder.jpg	Honor's Altar	1916	Comedy	Description placeholder	50	France	8.7	Hugh Laurie	Anthony Hopkins	Heath Ledger	Edward Norton	7	https://www.imdb.com/title/tt0006824
tt0006825	placeholder.jpg	The Honorable Friend	1916	Family	Description placeholder	50	Japan	6.2	Johnny Depp	Hugh Laurie	Heath Ledger	Tom Hardy	14	https://www.imdb.com/title/tt0006825
tt0006826	placeholder.jpg	Hoodoo Ann	1916	Crime	Description placeholder	65	Poland	4.3	Benedict Cumberbatch	Robert Downey Jr.	Peter Dinklage	Alan Rickman	6	https://www.imdb.com/title/tt0006826
tt0006838	placeholder.jpg	Husband and Wife	1916	Action	Description placeholder	50	France	4.5	Leonardo DiCaprio	Peter Dinklage	Harrison Ford	J.K. Simmons	14	https://www.imdb.com/title/tt0006838
tt0006840	placeholder.jpg	Hypocrisy	1916	History	Description placeholder	60	Poland	6.4	Leonardo DiCaprio	Jack Nicholson	Eddie Redmayne	Johnny Depp	14	https://www.imdb.com/title/tt0006840
tt0006860	placeholder.jpg	The Innocent Lie	1916	Musical	Description placeholder	50	China	8.8	David Tennant	Ralph Fiennes	J.K. Simmons	Bryan Cranston	5	https://www.imdb.com/title/tt0006860
tt0006861	placeholder.jpg	An Innocent Magdalene	1916	Crime	Description placeholder	50	France	8.1	Leonardo DiCaprio	Jack Nicholson	Brad Pitt	Tom Hanks	7	https://www.imdb.com/title/tt0006861
tt0006862	placeholder.jpg	An International Marriage	1916	Comedy	Description placeholder	50	France	8.2	J.K. Simmons	Sam Claflin	Andy Serkis	Kevin Spacey	14	https://www.imdb.com/title/tt0006862
tt0006864	placeholder.jpg	Intolerance: Love's Struggle Throughout the Ages	1916	Western	Description placeholder	163	France	8.2	Robert Downey Jr.	J.K. Simmons	Jake Gyllenhaal	Alan Rickman	10	https://www.imdb.com/title/tt0006864
tt0006865	placeholder.jpg	The Intrigue	1916	Comedy	Description placeholder	50	Japan	4.6	Edward Norton	Christopher Waltz	J.K. Simmons	Eddie Redmayne	13	https://www.imdb.com/title/tt0006865
tt0006871	placeholder.jpg	Is Any Girl Safe?	1916	Musical	Description placeholder	50	France	4.7	Alan Rickman	Harrison Ford	Ian McKellen	Bryan Cranston	13	https://www.imdb.com/title/tt0006871
tt0006873	placeholder.jpg	The Island of Surprise	1916	Sci-Fi	Description placeholder	50	Japan	5.0	Edward Norton	Clint Eastwood	Eddie Redmayne	Johnny Depp	12	https://www.imdb.com/title/tt0006873
tt0006881	placeholder.jpg	Jim Grimsby's Boy	1916	Western	Description placeholder	50	China	5.1	Jack Nicholson	Christopher Waltz	Tom Hanks	Peter Dinklage	6	https://www.imdb.com/title/tt0006881
tt0006884	placeholder.jpg	Joy and the Dragon	1916	Western	Description placeholder	50	Japan	4.5	Robert Downey Jr.	Bryan Cranston	Alan Rickman	David Tennant	8	https://www.imdb.com/title/tt0006884
tt0006885	placeholder.jpg	Las joyas de la condesa	1919	Western	Description placeholder	81	China	7.0	J.K. Simmons	Edward Norton	Andy Serkis	Peter Dinklage	8	https://www.imdb.com/title/tt0006885
tt0006886	placeholder.jpg	Judex	1916	Horror	Description placeholder	300	Poland	5.2	David Tennant	Leonardo DiCaprio	J.K. Simmons	Kevin Spacey	13	https://www.imdb.com/title/tt0006886
tt0006894	placeholder.jpg	Kennedy Square	1916	Drama	Description placeholder	50	Poland	5.6	Leonardo DiCaprio	Heath Ledger	Tom Hanks	Bryan Cranston	14	https://www.imdb.com/title/tt0006894
tt0006895	placeholder.jpg	King Lear	1916	History	Description placeholder	63	USA	8.3	Ian McKellen	Leonardo DiCaprio	Anthony Hopkins	Alan Rickman	6	https://www.imdb.com/title/tt0006895
tt0006898	placeholder.jpg	Kinkaid, Gambler	1916	Drama	Description placeholder	50	USA	7.4	Leonardo DiCaprio	Benedict Cumberbatch	Clint Eastwood	Tom Hardy	9	https://www.imdb.com/title/tt0006898
tt0006899	placeholder.jpg	The Kiss of Hate	1916	Crime	Description placeholder	50	Japan	8.3	Sam Claflin	Benedict Cumberbatch	Harrison Ford	Christopher Waltz	10	https://www.imdb.com/title/tt0006899
tt0006900	placeholder.jpg	The Kiss	1916	Thriller	Description placeholder	50	England	4.1	Clint Eastwood	Jack Nicholson	Tom Hanks	Hugh Laurie	10	https://www.imdb.com/title/tt0006900
tt0006901	placeholder.jpg	A Knight of the Range	1916	Romance	Description placeholder	50	USA	7.2	Hugh Laurie	Kevin Spacey	Andy Serkis	Harrison Ford	6	https://www.imdb.com/title/tt0006901
tt0006903	placeholder.jpg	Victory of Love	1916	Crime	Description placeholder	62	China	4.1	Christopher Waltz	Kevin Spacey	Peter Dinklage	Bryan Cranston	13	https://www.imdb.com/title/tt0006903
tt0006908	placeholder.jpg	The Lash	1916	Musical	Description placeholder	90	England	4.7	Johnny Depp	Peter Dinklage	Ian McKellen	Heath Ledger	6	https://www.imdb.com/title/tt0006908
tt0006910	placeholder.jpg	The Last Man	1916	Romance	Description placeholder	59	USA	7.1	Brad Pitt	David Tennant	Tom Hanks	Harrison Ford	5	https://www.imdb.com/title/tt0006910
tt0006914	placeholder.jpg	Less Than the Dust	1916	Sci-Fi	Description placeholder	93	Japan	6.5	Ian McKellen	Benedict Cumberbatch	Clint Eastwood	Ralph Fiennes	12	https://www.imdb.com/title/tt0006914
tt0006917	placeholder.jpg	Liberty	1916	Romance	Description placeholder	400	China	8.3	Robert Downey Jr.	Johnny Depp	Hugh Laurie	Harrison Ford	5	https://www.imdb.com/title/tt0006917
tt0006921	placeholder.jpg	Life's Shadows	1916	Comedy	Description placeholder	50	Germany	5.7	Anthony Hopkins	Ian McKellen	J.K. Simmons	Andy Serkis	10	https://www.imdb.com/title/tt0006921
tt0006922	placeholder.jpg	The Light at Dusk	1916	Adventure	Description placeholder	60	Poland	7.4	David Tennant	Heath Ledger	Brad Pitt	Robert Downey Jr.	5	https://www.imdb.com/title/tt0006922
tt0006930	placeholder.jpg	Little Lady Eileen	1916	Action	Description placeholder	50	England	7.1	Ian McKellen	Jake Gyllenhaal	Anthony Hopkins	Harrison Ford	10	https://www.imdb.com/title/tt0006930
tt0006932	placeholder.jpg	Little Mary Sunshine	1916	Western	Description placeholder	46	China	5.6	Clint Eastwood	Ralph Fiennes	Tom Hardy	Anthony Hopkins	9	https://www.imdb.com/title/tt0006932
tt0006933	placeholder.jpg	Little Meena's Romance	1916	Musical	Description placeholder	50	Poland	5.0	Alan Rickman	Robert Downey Jr.	J.K. Simmons	Hugh Laurie	5	https://www.imdb.com/title/tt0006933
tt0006942	placeholder.jpg	The Lost Bridegroom	1916	Action	Description placeholder	50	England	8.4	Leonardo DiCaprio	Hugh Laurie	Johnny Depp	Jake Gyllenhaal	5	https://www.imdb.com/title/tt0006942
tt0006947	placeholder.jpg	The Love Mask	1916	Musical	Description placeholder	50	Germany	4.5	Eddie Redmayne	Christopher Waltz	J.K. Simmons	Kevin Spacey	9	https://www.imdb.com/title/tt0006947
tt0006950	placeholder.jpg	The Love Thief	1916	Crime	Description placeholder	50	China	7.8	Jake Gyllenhaal	Clint Eastwood	Tom Hanks	Ian McKellen	7	https://www.imdb.com/title/tt0006950
tt0006953	placeholder.jpg	Love and Hate	1916	Comedy	Description placeholder	60	England	7.8	Harrison Ford	Heath Ledger	Andy Serkis	Jack Nicholson	9	https://www.imdb.com/title/tt0006953
tt0006956	placeholder.jpg	Love's Lariat	1916	Musical	Description placeholder	50	China	6.8	Tom Hardy	Harrison Ford	Heath Ledger	Johnny Depp	13	https://www.imdb.com/title/tt0006956
tt0006995	placeholder.jpg	Macbeth	1916	Sci-Fi	Description placeholder	80	England	5.8	Robert Downey Jr.	Ralph Fiennes	Eddie Redmayne	Brad Pitt	11	https://www.imdb.com/title/tt0006995
tt0006997	placeholder.jpg	The Warrior	1916	History	Description placeholder	95	Japan	5.4	Robert Downey Jr.	Clint Eastwood	Ian McKellen	Andy Serkis	5	https://www.imdb.com/title/tt0006997
tt0007000	placeholder.jpg	Madame la Presidente	1916	Horror	Description placeholder	50	China	8.7	Peter Dinklage	Brad Pitt	Al Pacino	Tom Hanks	10	https://www.imdb.com/title/tt0007000
tt0007014	placeholder.jpg	The Man from Bitter Roots	1916	Musical	Description placeholder	50	Germany	4.7	J.K. Simmons	Robert Downey Jr.	Kevin Spacey	Leonardo DiCaprio	11	https://www.imdb.com/title/tt0007014
tt0007019	placeholder.jpg	The Man with the Glass Eye	1916	Musical	Description placeholder	83	France	5.8	Sam Claflin	Harrison Ford	Edward Norton	Tom Hanks	8	https://www.imdb.com/title/tt0007019
tt0007028	placeholder.jpg	A Man of Sorrow	1916	Horror	Description placeholder	60	China	4.6	Ian McKellen	Christian Bale	Sam Claflin	Eddie Redmayne	5	https://www.imdb.com/title/tt0007028
tt0007031	placeholder.jpg	Manhattan Madness	1916	Horror	Description placeholder	50	Poland	8.5	Heath Ledger	Johnny Depp	Leonardo DiCaprio	Jack Nicholson	5	https://www.imdb.com/title/tt0007031
tt0007034	placeholder.jpg	The Manxman	1916	Thriller	Description placeholder	90	France	4.0	J.K. Simmons	Sam Claflin	Johnny Depp	Andy Serkis	8	https://www.imdb.com/title/tt0007034
tt0007036	placeholder.jpg	The Marble Heart	1916	Western	Description placeholder	50	Japan	5.2	Ian McKellen	Christopher Waltz	Clint Eastwood	Bryan Cranston	5	https://www.imdb.com/title/tt0007036
tt0007038	placeholder.jpg	Maria Rosa	1916	Crime	Description placeholder	50	USA	5.2	Jake Gyllenhaal	Robert Downey Jr.	Brad Pitt	Ian McKellen	7	https://www.imdb.com/title/tt0007038
tt0007040	placeholder.jpg	The Market of Vain Desire	1916	Horror	Description placeholder	50	Poland	4.0	Ralph Fiennes	Al Pacino	David Tennant	Eddie Redmayne	10	https://www.imdb.com/title/tt0007040
tt0007043	placeholder.jpg	The Marriage of Molly-O	1916	Comedy	Description placeholder	50	Poland	4.4	Johnny Depp	Christian Bale	Hugh Laurie	Kevin Spacey	14	https://www.imdb.com/title/tt0007043
tt0007045	placeholder.jpg	Martha's Vindication	1916	Thriller	Description placeholder	50	Japan	6.5	Sam Claflin	Anthony Hopkins	J.K. Simmons	Eddie Redmayne	5	https://www.imdb.com/title/tt0007045
tt0007046	placeholder.jpg	The Masked Rider	1916	Thriller	Description placeholder	50	France	4.2	Harrison Ford	Bryan Cranston	Andy Serkis	Clint Eastwood	12	https://www.imdb.com/title/tt0007046
tt0007050	placeholder.jpg	The Measure of a Man	1916	Action	Description placeholder	50	Germany	6.3	Bryan Cranston	Al Pacino	Anthony Hopkins	Ralph Fiennes	6	https://www.imdb.com/title/tt0007050
tt0007057	placeholder.jpg	The Merchant of Venice	1916	Western	Description placeholder	85	China	5.3	Andy Serkis	Peter Dinklage	Tom Hanks	Robert Downey Jr.	7	https://www.imdb.com/title/tt0007057
tt0007058	placeholder.jpg	Merely Mary Ann	1916	Family	Description placeholder	50	Germany	4.0	David Tennant	Christian Bale	Tom Hardy	Bryan Cranston	10	https://www.imdb.com/title/tt0007058
tt0007062	placeholder.jpg	Milestones	1916	Musical	Description placeholder	90	France	7.5	Johnny Depp	Al Pacino	Alan Rickman	Robert Downey Jr.	10	https://www.imdb.com/title/tt0007062
tt0007064	placeholder.jpg	Millers dokument	1916	Action	Description placeholder	52	Germany	7.1	Harrison Ford	Sam Claflin	Christian Bale	Benedict Cumberbatch	10	https://www.imdb.com/title/tt0007064
tt0007070	placeholder.jpg	Ministerpresidenten	1916	Action	Description placeholder	51	England	8.8	David Tennant	Harrison Ford	Ian McKellen	Hugh Laurie	10	https://www.imdb.com/title/tt0007070
tt0007073	placeholder.jpg	The Mischief Maker	1916	Drama	Description placeholder	50	Poland	4.8	Heath Ledger	Jake Gyllenhaal	Clint Eastwood	Eddie Redmayne	10	https://www.imdb.com/title/tt0007073
tt0007079	placeholder.jpg	Miss Petticoats	1916	Thriller	Description placeholder	50	Poland	8.2	Sam Claflin	Alan Rickman	Heath Ledger	Edward Norton	6	https://www.imdb.com/title/tt0007079
tt0007082	placeholder.jpg	Mister 44	1916	Western	Description placeholder	50	Germany	5.6	Christopher Waltz	Bryan Cranston	Hugh Laurie	Edward Norton	10	https://www.imdb.com/title/tt0007082
tt0007087	placeholder.jpg	A Modern Thelma	1916	Drama	Description placeholder	50	Japan	6.4	Johnny Depp	Bryan Cranston	Tom Hardy	Edward Norton	9	https://www.imdb.com/title/tt0007087
tt0007088	placeholder.jpg	Molly Make-Believe	1916	Sci-Fi	Description placeholder	50	Japan	8.0	Hugh Laurie	Ian McKellen	Bryan Cranston	David Tennant	10	https://www.imdb.com/title/tt0007088
tt0007089	placeholder.jpg	The Moment Before	1916	Romance	Description placeholder	50	Japan	4.5	Clint Eastwood	Andy Serkis	Leonardo DiCaprio	J.K. Simmons	10	https://www.imdb.com/title/tt0007089
tt0007091	placeholder.jpg	The Moral Fabric	1916	Romance	Description placeholder	50	Japan	7.3	Sam Claflin	Alan Rickman	Ian McKellen	Christian Bale	7	https://www.imdb.com/title/tt0007091
tt0007093	placeholder.jpg	Mother Love	1916	Musical	Description placeholder	50	England	6.7	Ralph Fiennes	Andy Serkis	Robert Downey Jr.	Anthony Hopkins	7	https://www.imdb.com/title/tt0007093
tt0007097	placeholder.jpg	Motherhood	1917	Western	Description placeholder	50	Germany	8.2	Christian Bale	Brad Pitt	Andy Serkis	Harrison Ford	12	https://www.imdb.com/title/tt0007097
tt0007099	placeholder.jpg	Mr. Goode, Samaritan	1916	Sci-Fi	Description placeholder	50	France	7.1	Peter Dinklage	Ian McKellen	Christopher Waltz	Tom Hanks	11	https://www.imdb.com/title/tt0007099
tt0007100	placeholder.jpg	The Mutiny of the Bounty	1916	Drama	Description placeholder	55	China	6.4	Edward Norton	Leonardo DiCaprio	Ian McKellen	Brad Pitt	9	https://www.imdb.com/title/tt0007100
tt0007104	placeholder.jpg	My Lady Incog.	1916	Thriller	Description placeholder	50	England	4.2	Christopher Waltz	Edward Norton	David Tennant	Ralph Fiennes	10	https://www.imdb.com/title/tt0007104
tt0007111	placeholder.jpg	A Night of Horror	1917	History	Description placeholder	56	USA	8.2	Ralph Fiennes	Heath Ledger	Benedict Cumberbatch	Tom Hanks	6	https://www.imdb.com/title/tt0007111
tt0007113	placeholder.jpg	Naked Hearts	1916	Musical	Description placeholder	50	Germany	8.3	Tom Hardy	Leonardo DiCaprio	Heath Ledger	Andy Serkis	8	https://www.imdb.com/title/tt0007113
tt0007114	placeholder.jpg	Nanette of the Wilds	1916	Western	Description placeholder	50	France	4.3	J.K. Simmons	Jack Nicholson	Kevin Spacey	Alan Rickman	9	https://www.imdb.com/title/tt0007114
tt0007116	placeholder.jpg	Nattens barn	1916	Sci-Fi	Description placeholder	53	Poland	5.0	Christopher Waltz	Eddie Redmayne	Alan Rickman	Tom Hardy	13	https://www.imdb.com/title/tt0007116
tt0007117	placeholder.jpg	The Ne'er Do Well	1916	Crime	Description placeholder	100	USA	5.5	Anthony Hopkins	Brad Pitt	Peter Dinklage	Johnny Depp	12	https://www.imdb.com/title/tt0007117
tt0007118	placeholder.jpg	Nearly a King	1916	Romance	Description placeholder	50	England	6.4	J.K. Simmons	Jack Nicholson	Hugh Laurie	Leonardo DiCaprio	8	https://www.imdb.com/title/tt0007118
tt0007130	placeholder.jpg	The No-Good Guy	1916	Sci-Fi	Description placeholder	50	USA	6.3	Robert Downey Jr.	Sam Claflin	Christian Bale	Tom Hardy	10	https://www.imdb.com/title/tt0007130
tt0007133	placeholder.jpg	Notorious Gallagher; or, His Great Triumph	1916	Sci-Fi	Description placeholder	50	England	4.1	Hugh Laurie	Jack Nicholson	Al Pacino	David Tennant	12	https://www.imdb.com/title/tt0007133
tt0007142	placeholder.jpg	Oliver Twist	1916	Sci-Fi	Description placeholder	50	Poland	6.3	Jack Nicholson	Christian Bale	Kevin Spacey	Edward Norton	14	https://www.imdb.com/title/tt0007142
tt0007150	placeholder.jpg	Out of the Drifts	1916	History	Description placeholder	50	France	6.1	Bryan Cranston	Alan Rickman	Anthony Hopkins	Leonardo DiCaprio	5	https://www.imdb.com/title/tt0007150
tt0007153	placeholder.jpg	A Parisian Romance	1916	History	Description placeholder	50	England	7.3	J.K. Simmons	Heath Ledger	Leonardo DiCaprio	Ian McKellen	11	https://www.imdb.com/title/tt0007153
tt0007154	placeholder.jpg	The Parson of Panamint	1916	Crime	Description placeholder	50	England	7.4	Leonardo DiCaprio	Alan Rickman	Edward Norton	Ralph Fiennes	6	https://www.imdb.com/title/tt0007154
tt0007155	placeholder.jpg	Pasa el Ideal	1916	History	Description placeholder	55	Japan	4.3	Ian McKellen	Leonardo DiCaprio	Hugh Laurie	Christian Bale	13	https://www.imdb.com/title/tt0007155
tt0007156	placeholder.jpg	Pasquale	1916	Western	Description placeholder	50	France	4.8	Tom Hardy	Harrison Ford	Eddie Redmayne	Sam Claflin	9	https://www.imdb.com/title/tt0007156
tt0007160	placeholder.jpg	The Patriot	1916	Crime	Description placeholder	50	USA	6.3	Edward Norton	Heath Ledger	Clint Eastwood	Tom Hanks	12	https://www.imdb.com/title/tt0007160
tt0007161	placeholder.jpg	Pawn of Fate	1916	Adventure	Description placeholder	50	China	6.7	Ralph Fiennes	Bryan Cranston	Harrison Ford	Edward Norton	8	https://www.imdb.com/title/tt0007161
tt0007163	placeholder.jpg	Paying the Price	1916	History	Description placeholder	50	Germany	4.1	Tom Hanks	Harrison Ford	Peter Dinklage	Alan Rickman	11	https://www.imdb.com/title/tt0007163
tt0007167	placeholder.jpg	Peggy	1916	Action	Description placeholder	70	China	7.4	Bryan Cranston	Andy Serkis	Sam Claflin	J.K. Simmons	7	https://www.imdb.com/title/tt0007167
tt0007170	placeholder.jpg	The People vs. John Doe	1916	Sci-Fi	Description placeholder	60	USA	5.6	Tom Hanks	Peter Dinklage	Edward Norton	Harrison Ford	11	https://www.imdb.com/title/tt0007170
tt0007180	placeholder.jpg	The Phantom	1916	Western	Description placeholder	50	Poland	6.5	Edward Norton	Benedict Cumberbatch	Leonardo DiCaprio	Kevin Spacey	12	https://www.imdb.com/title/tt0007180
tt0007183	placeholder.jpg	The Queen of Spades	1916	Sci-Fi	Description placeholder	63	Japan	5.7	Sam Claflin	Al Pacino	David Tennant	Ralph Fiennes	13	https://www.imdb.com/title/tt0007183
tt0007189	placeholder.jpg	Plain Jane	1916	Drama	Description placeholder	50	China	5.3	Anthony Hopkins	Clint Eastwood	Brad Pitt	Andy Serkis	14	https://www.imdb.com/title/tt0007189
tt0007201	placeholder.jpg	The Pool of Flame	1916	Sci-Fi	Description placeholder	50	Poland	7.1	Kevin Spacey	Tom Hardy	Bryan Cranston	Tom Hanks	6	https://www.imdb.com/title/tt0007201
tt0007202	placeholder.jpg	Poor Little Peppina	1916	Family	Description placeholder	48	USA	5.1	Edward Norton	Hugh Laurie	Benedict Cumberbatch	Christian Bale	6	https://www.imdb.com/title/tt0007202
tt0007206	placeholder.jpg	The Power of Evil	1916	Sci-Fi	Description placeholder	60	England	5.4	Tom Hardy	Harrison Ford	Anthony Hopkins	Sam Claflin	6	https://www.imdb.com/title/tt0007206
tt0007216	placeholder.jpg	The Primal Lure	1916	Action	Description placeholder	50	USA	7.2	J.K. Simmons	Tom Hanks	Kevin Spacey	Sam Claflin	11	https://www.imdb.com/title/tt0007216
tt0007226	placeholder.jpg	Public Opinion	1916	Family	Description placeholder	50	Germany	7.1	Alan Rickman	Edward Norton	Clint Eastwood	Jake Gyllenhaal	12	https://www.imdb.com/title/tt0007226
tt0007227	placeholder.jpg	Pudd'nhead Wilson	1916	History	Description placeholder	50	France	5.0	Edward Norton	Eddie Redmayne	Robert Downey Jr.	Sam Claflin	7	https://www.imdb.com/title/tt0007227
tt0007229	placeholder.jpg	Purity	1916	Crime	Description placeholder	70	Japan	6.4	Hugh Laurie	Leonardo DiCaprio	Andy Serkis	Jake Gyllenhaal	9	https://www.imdb.com/title/tt0007229
tt0007230	placeholder.jpg	The Purple Lady	1916	Crime	Description placeholder	50	Germany	4.0	Benedict Cumberbatch	Anthony Hopkins	Christopher Waltz	Tom Hardy	6	https://www.imdb.com/title/tt0007230
tt0007239	placeholder.jpg	The Race	1916	Adventure	Description placeholder	50	England	5.2	Robert Downey Jr.	Al Pacino	Sam Claflin	Heath Ledger	9	https://www.imdb.com/title/tt0007239
tt0007240	placeholder.jpg	Homunculus, 4. Teil - Die Rache des Homunculus	1917	Family	Description placeholder	68	USA	7.8	Eddie Redmayne	Andy Serkis	Edward Norton	Ian McKellen	11	https://www.imdb.com/title/tt0007240
tt0007242	placeholder.jpg	The Ragamuffin	1916	Western	Description placeholder	50	Japan	6.1	Sam Claflin	Al Pacino	Jack Nicholson	J.K. Simmons	5	https://www.imdb.com/title/tt0007242
tt0007244	placeholder.jpg	The Raiders	1916	Horror	Description placeholder	50	France	4.7	Christian Bale	Anthony Hopkins	Sam Claflin	Robert Downey Jr.	9	https://www.imdb.com/title/tt0007244
tt0007247	placeholder.jpg	The Rainbow Princess	1916	Crime	Description placeholder	50	USA	5.8	Clint Eastwood	Hugh Laurie	Benedict Cumberbatch	Tom Hardy	11	https://www.imdb.com/title/tt0007247
tt0007249	placeholder.jpg	La razón social Castro y Ferrant	1916	Comedy	Description placeholder	55	Japan	6.3	Al Pacino	Eddie Redmayne	Kevin Spacey	Edward Norton	11	https://www.imdb.com/title/tt0007249
tt0007255	placeholder.jpg	Redeeming Love	1916	Action	Description placeholder	50	Germany	4.4	Bryan Cranston	Leonardo DiCaprio	Anthony Hopkins	Tom Hardy	5	https://www.imdb.com/title/tt0007255
tt0007256	placeholder.jpg	Regeneración	1916	Adventure	Description placeholder	77	China	6.2	Heath Ledger	Jack Nicholson	Anthony Hopkins	Alan Rickman	14	https://www.imdb.com/title/tt0007256
tt0007257	placeholder.jpg	Reggie Mixes In	1916	Sci-Fi	Description placeholder	50	England	7.6	Ian McKellen	Johnny Depp	Tom Hanks	Heath Ledger	14	https://www.imdb.com/title/tt0007257
tt0007259	placeholder.jpg	La reina joven	1916	Romance	Description placeholder	49	China	8.4	J.K. Simmons	Anthony Hopkins	Edward Norton	Al Pacino	13	https://www.imdb.com/title/tt0007259
tt0007260	placeholder.jpg	The Return of Draw Egan	1916	Romance	Description placeholder	50	Germany	5.0	Alan Rickman	Jake Gyllenhaal	Clint Eastwood	Peter Dinklage	6	https://www.imdb.com/title/tt0007260
tt0007261	placeholder.jpg	The Revolt	1916	Adventure	Description placeholder	50	USA	5.7	Harrison Ford	Jake Gyllenhaal	Christian Bale	Sam Claflin	11	https://www.imdb.com/title/tt0007261
tt0007262	placeholder.jpg	The Reward of Patience	1916	Action	Description placeholder	50	England	8.1	Harrison Ford	Christopher Waltz	Hugh Laurie	Leonardo DiCaprio	5	https://www.imdb.com/title/tt0007262
tt0007263	placeholder.jpg	The Right to Be Happy	1916	Adventure	Description placeholder	50	China	5.0	Jack Nicholson	Christian Bale	Eddie Redmayne	J.K. Simmons	12	https://www.imdb.com/title/tt0007263
tt0007266	placeholder.jpg	The River of Romance	1916	History	Description placeholder	50	Germany	6.4	Hugh Laurie	Leonardo DiCaprio	Heath Ledger	Alan Rickman	5	https://www.imdb.com/title/tt0007266
tt0007267	placeholder.jpg	The Road to Love	1916	Drama	Description placeholder	50	USA	8.7	Brad Pitt	Tom Hardy	Alan Rickman	Al Pacino	5	https://www.imdb.com/title/tt0007267
tt0007269	placeholder.jpg	Rolling Stones	1916	Sci-Fi	Description placeholder	50	England	6.2	Hugh Laurie	Alan Rickman	Kevin Spacey	Sam Claflin	10	https://www.imdb.com/title/tt0007269
tt0007271	placeholder.jpg	Romeo and Juliet	1916	Western	Description placeholder	70	Germany	8.3	J.K. Simmons	Brad Pitt	Hugh Laurie	Al Pacino	13	https://www.imdb.com/title/tt0007271
tt0007281	placeholder.jpg	The Salamander	1916	Family	Description placeholder	50	Japan	5.5	Al Pacino	Benedict Cumberbatch	Edward Norton	Jack Nicholson	7	https://www.imdb.com/title/tt0007281
tt0007282	placeholder.jpg	The Saleslady	1916	Crime	Description placeholder	50	USA	5.6	Ian McKellen	Anthony Hopkins	Clint Eastwood	David Tennant	8	https://www.imdb.com/title/tt0007282
tt0007283	placeholder.jpg	Sally in Our Alley	1916	Sci-Fi	Description placeholder	50	USA	7.0	Edward Norton	Christian Bale	Harrison Ford	Jake Gyllenhaal	13	https://www.imdb.com/title/tt0007283
tt0007284	placeholder.jpg	Salvation Joan	1916	Romance	Description placeholder	70	Poland	5.4	Harrison Ford	Eddie Redmayne	Clint Eastwood	Kevin Spacey	13	https://www.imdb.com/title/tt0007284
tt0007297	placeholder.jpg	Sangre y arena	1917	Sci-Fi	Description placeholder	65	Japan	4.4	Leonardo DiCaprio	Sam Claflin	Edward Norton	Eddie Redmayne	14	https://www.imdb.com/title/tt0007297
tt0007300	placeholder.jpg	Slander	1916	Crime	Description placeholder	50	Germany	8.6	Anthony Hopkins	Johnny Depp	Christopher Waltz	Ralph Fiennes	11	https://www.imdb.com/title/tt0007300
tt0007302	placeholder.jpg	The Scarlet Oath	1916	Adventure	Description placeholder	50	England	8.0	Eddie Redmayne	Tom Hanks	Christopher Waltz	Kevin Spacey	12	https://www.imdb.com/title/tt0007302
