tt0042108	placeholder.jpg	The Gabby Hayes Show	1950	Musical	Description placeholder	15	England	7.5	Brad Pitt	Christopher Waltz	Edward Norton	J.K. Simmons	5
tt0042109	placeholder.jpg	The Garry Moore Show	1950	Sci-Fi	Description placeholder	30	Poland	6.7	Anthony Hopkins	Robert Downey Jr.	Kevin Spacey	Johnny Depp	9
tt0042110	placeholder.jpg	The Gene Autry Show	1950	Comedy	Description placeholder	30	China	6.8	Edward Norton	Peter Dinklage	Harrison Ford	Al Pacino	10
tt0042111	placeholder.jpg	The George Burns and Gracie Allen Show	1950	Action	Description placeholder	30	France	8.0	Jack Nicholson	Peter Dinklage	Ian McKellen	Ralph Fiennes	10
tt0042112	placeholder.jpg	The Girls	1950	Action	Description placeholder	30	England	5.2	Benedict Cumberbatch	David Tennant	Harrison Ford	Ralph Fiennes	8
tt0042113	placeholder.jpg	Don Ameche's Musical Playhouse	1950	Horror	Description placeholder	30	Japan	4.6	Benedict Cumberbatch	Heath Ledger	Kevin Spacey	Brad Pitt	5
tt0042114	placeholder.jpg	The Honeymooners	1955	Family	Description placeholder	30	Japan	6.0	Ralph Fiennes	Andy Serkis	Tom Hardy	Christian Bale	14
tt0042115	placeholder.jpg	I Cover Times Square	1950	Musical	Description placeholder	30	China	7.2	Ian McKellen	Harrison Ford	Alan Rickman	Al Pacino	9
tt0042116	placeholder.jpg	The Jack Benny Program	1950	Action	Description placeholder	30	Japan	6.2	Christian Bale	Sam Claflin	Ian McKellen	Andy Serkis	10
tt0042117	placeholder.jpg	The Saturday Night Revue with Jack Carter	1950	Action	Description placeholder	60	England	7.1	Harrison Ford	Tom Hardy	Heath Ledger	Anthony Hopkins	5
tt0042118	placeholder.jpg	Joey Faye's Frolics	1950	Western	Description placeholder	30	Poland	4.6	Brad Pitt	Jake Gyllenhaal	Andy Serkis	Ian McKellen	8
tt0042119	placeholder.jpg	The Ken Murray Show	1950	History	Description placeholder	30	China	5.1	Jack Nicholson	Ian McKellen	Tom Hanks	J.K. Simmons	9
tt0042122	placeholder.jpg	Lights, Camera, Action!	1950	Adventure	Description placeholder	30	China	8.0	Benedict Cumberbatch	Hugh Laurie	Sam Claflin	Ian McKellen	13
tt0042123	placeholder.jpg	Lux Video Theatre	1950	History	Description placeholder	30	Poland	6.4	Johnny Depp	Eddie Redmayne	Jack Nicholson	Heath Ledger	9
tt0042124	placeholder.jpg	Mama Rosa	1950	History	Description placeholder	30	China	6.6	Andy Serkis	Benedict Cumberbatch	Tom Hardy	Ian McKellen	7
tt0042125	placeholder.jpg	The Marshal of Gunsight Pass	1950	Horror	Description placeholder	30	Japan	5.0	Edward Norton	Harrison Ford	Benedict Cumberbatch	Andy Serkis	7
tt0042126	placeholder.jpg	The Most Important People	1950	Family	Description placeholder	15	Poland	4.5	Sam Claflin	Jake Gyllenhaal	Eddie Redmayne	Al Pacino	8
tt0042127	placeholder.jpg	Nash Airflyte Theatre	1950	Sci-Fi	Description placeholder	30	France	8.6	Harrison Ford	Christian Bale	Alan Rickman	Ian McKellen	13
tt0042128	placeholder.jpg	Old Fashioned Meeting	1950	Horror	Description placeholder	30	Germany	4.0	Ralph Fiennes	Benedict Cumberbatch	Andy Serkis	Jack Nicholson	12
tt0042129	placeholder.jpg	Panhandle Pete and Jennifer	1950	Action	Description placeholder	15	USA	4.2	Harrison Ford	Leonardo DiCaprio	Bryan Cranston	Sam Claflin	14
tt0042130	placeholder.jpg	Stump the Stars	1947	Horror	Description placeholder	30	China	5.5	J.K. Simmons	Anthony Hopkins	Clint Eastwood	Benedict Cumberbatch	14
tt0042131	placeholder.jpg	Party Time at Club Roma	1950	Drama	Description placeholder	30	Germany	6.5	Bryan Cranston	Jack Nicholson	Anthony Hopkins	Johnny Depp	8
tt0042132	placeholder.jpg	Penthouse Party	1950	Sci-Fi	Description placeholder	30	Poland	6.3	Tom Hanks	Brad Pitt	Christian Bale	Ian McKellen	5
tt0042133	placeholder.jpg	The Peter Lind Hayes Show	1950	Comedy	Description placeholder	30	Poland	8.8	Brad Pitt	Kevin Spacey	Robert Downey Jr.	Hugh Laurie	12
tt0042134	placeholder.jpg	The Pinky Lee Show	1950	Horror	Description placeholder	30	Japan	4.8	Kevin Spacey	Peter Dinklage	Anthony Hopkins	Jake Gyllenhaal	14
tt0042135	placeholder.jpg	The Popsicle Parade of Stars	1950	Action	Description placeholder	15	Japan	7.4	Peter Dinklage	Hugh Laurie	Benedict Cumberbatch	Johnny Depp	14
tt0042136	placeholder.jpg	Prize Performance	1950	Adventure	Description placeholder	30	Japan	8.0	Brad Pitt	Kevin Spacey	Bryan Cranston	David Tennant	8
tt0042137	placeholder.jpg	The Prudential Family Playhouse	1950	Family	Description placeholder	60	USA	4.8	Jack Nicholson	Johnny Depp	Clint Eastwood	Anthony Hopkins	7
tt0042138	placeholder.jpg	Pulitzer Prize Playhouse	1950	Comedy	Description placeholder	60	England	4.3	Eddie Redmayne	Anthony Hopkins	Brad Pitt	Tom Hardy	6
tt0042139	placeholder.jpg	Racket Squad	1950	Sci-Fi	Description placeholder	30	Germany	5.1	Eddie Redmayne	Christian Bale	Jack Nicholson	Peter Dinklage	5
tt0042140	placeholder.jpg	Rhythm Rodeo	1950	History	Description placeholder	30	USA	8.2	Andy Serkis	Robert Downey Jr.	Edward Norton	Alan Rickman	13
tt0042141	placeholder.jpg	Robert Montgomery Presents	1950	Sci-Fi	Description placeholder	60	France	6.6	Clint Eastwood	Peter Dinklage	Alan Rickman	Tom Hanks	7
tt0042142	placeholder.jpg	Rocky King, Detective	1950	Musical	Description placeholder	30	USA	7.8	Eddie Redmayne	Jack Nicholson	J.K. Simmons	Christian Bale	9
tt0042144	placeholder.jpg	Somerset Maugham TV Theatre	1950	Comedy	Description placeholder	30	USA	7.4	Johnny Depp	Benedict Cumberbatch	Jake Gyllenhaal	Brad Pitt	8
tt0042145	placeholder.jpg	Songs for Sale	1950	Adventure	Description placeholder	60	Germany	5.7	Ian McKellen	Christian Bale	Clint Eastwood	Harrison Ford	10
tt0042146	placeholder.jpg	The Stage Door	1950	History	Description placeholder	30	Japan	7.0	Heath Ledger	Robert Downey Jr.	Brad Pitt	Tom Hardy	11
tt0042147	placeholder.jpg	Star Time	1950	Family	Description placeholder	60	Japan	7.8	David Tennant	Ian McKellen	Brad Pitt	Johnny Depp	10
tt0042148	placeholder.jpg	Star of the Family	1950	Thriller	Description placeholder	30	Japan	6.4	Brad Pitt	David Tennant	Ralph Fiennes	Tom Hanks	8
tt0042150	placeholder.jpg	The Steve Allen Show	1951	Horror	Description placeholder	60	Germany	8.6	Robert Downey Jr.	Clint Eastwood	Brad Pitt	Edward Norton	6
tt0042151	placeholder.jpg	The Stu Erwin Show	1950	Sci-Fi	Description placeholder	30	England	6.6	Alan Rickman	Christopher Waltz	Johnny Depp	David Tennant	14
tt0042152	placeholder.jpg	Sure As Fate	1950	History	Description placeholder	60	England	7.0	Christian Bale	Benedict Cumberbatch	David Tennant	Hugh Laurie	5
tt0042153	placeholder.jpg	Susan Raye	1950	Drama	Description placeholder	15	Japan	4.6	Leonardo DiCaprio	Eddie Redmayne	Ian McKellen	Edward Norton	14
tt0042154	placeholder.jpg	Take a Chance	1950	Drama	Description placeholder	30	Germany	7.2	Hugh Laurie	Christopher Waltz	Brad Pitt	Jack Nicholson	7
tt0042155	placeholder.jpg	Three's Company	1950	Drama	Description placeholder	15	China	6.7	Anthony Hopkins	Leonardo DiCaprio	Heath Ledger	Ian McKellen	7
tt0042156	placeholder.jpg	Tom Corbett, Space Cadet	1950	Drama	Description placeholder	15	Germany	8.4	Robert Downey Jr.	Tom Hanks	Christopher Waltz	Eddie Redmayne	12
tt0042158	placeholder.jpg	The Trap	1950	Drama	Description placeholder	60	England	8.4	Peter Dinklage	Christian Bale	Ian McKellen	Ralph Fiennes	14
tt0042159	placeholder.jpg	Treasury Men in Action	1950	History	Description placeholder	30	Germany	7.7	Harrison Ford	Jack Nicholson	Tom Hardy	Johnny Depp	9
tt0042160	placeholder.jpg	Van Camp's Little Show	1950	History	Description placeholder	15	Japan	8.5	Christian Bale	Bryan Cranston	David Tennant	J.K. Simmons	12
tt0042161	placeholder.jpg	The Vaughn Monroe Show	1950	Thriller	Description placeholder	30	Japan	7.8	Jack Nicholson	Tom Hanks	Leonardo DiCaprio	Sam Claflin	14
tt0042162	placeholder.jpg	Village Barn	1950	Drama	Description placeholder	30	Japan	6.8	Leonardo DiCaprio	Harrison Ford	Hugh Laurie	Alan Rickman	9
tt0042163	placeholder.jpg	Visit with the Armed Forces	1950	Crime	Description placeholder	30	England	8.0	Christopher Waltz	Ralph Fiennes	Johnny Depp	Jake Gyllenhaal	9
tt0042164	placeholder.jpg	Waiting for the Break	1950	Family	Description placeholder	30	Poland	8.5	Benedict Cumberbatch	Christopher Waltz	Alan Rickman	Tom Hanks	10
tt0042165	placeholder.jpg	Watch the World	1950	Adventure	Description placeholder	30	Japan	6.8	Tom Hanks	Tom Hardy	Christopher Waltz	Leonardo DiCaprio	8
tt0042166	placeholder.jpg	We Take Your Word	1950	Horror	Description placeholder	30	USA	5.3	Benedict Cumberbatch	Sam Claflin	Peter Dinklage	Anthony Hopkins	13
tt0042167	placeholder.jpg	The Web	1950	Romance	Description placeholder	30	Japan	6.7	Robert Downey Jr.	Brad Pitt	J.K. Simmons	Heath Ledger	7
tt0042168	placeholder.jpg	What's My Line?	1950	Family	Description placeholder	30	England	8.2	Hugh Laurie	Bryan Cranston	Peter Dinklage	Alan Rickman	10
tt0042170	placeholder.jpg	You Asked for It	1950	Western	Description placeholder	30	Poland	6.2	Alan Rickman	Bryan Cranston	Kevin Spacey	Ralph Fiennes	11
tt0042171	placeholder.jpg	You Bet Your Life	1950	Horror	Description placeholder	30	Germany	5.6	Kevin Spacey	Hugh Laurie	Ian McKellen	Tom Hardy	14
tt0042172	placeholder.jpg	Your Hit Parade	1950	Thriller	Description placeholder	30	Germany	6.2	Harrison Ford	Hugh Laurie	Jake Gyllenhaal	Andy Serkis	9
tt0042173	placeholder.jpg	Your Show of Shows	1950	Thriller	Description placeholder	90	USA	5.8	Robert Downey Jr.	Leonardo DiCaprio	Edward Norton	Clint Eastwood	10
tt0042174	placeholder.jpg	Your Story Theatre	1950	Sci-Fi	Description placeholder	30	Germany	6.5	Johnny Depp	Brad Pitt	Eddie Redmayne	Bryan Cranston	13
tt0043168	placeholder.jpg	The Ad-Libbers	1951	Family	Description placeholder	30	England	8.5	David Tennant	Eddie Redmayne	Benedict Cumberbatch	Christian Bale	6
tt0043169	placeholder.jpg	The Adventures of Kit Carson	1951	Horror	Description placeholder	30	USA	4.6	Christopher Waltz	Sam Claflin	Edward Norton	Harrison Ford	12
tt0043170	placeholder.jpg	Adventures of Wild Bill Hickok	1951	Horror	Description placeholder	30	Germany	6.0	Anthony Hopkins	Peter Dinklage	Christopher Waltz	Harrison Ford	6
tt0043171	placeholder.jpg	All Around the Town	1951	Action	Description placeholder	30	Germany	7.7	Johnny Depp	Kevin Spacey	Brad Pitt	Jack Nicholson	11
tt0043173	placeholder.jpg	The Amazing Mr. Malone	1951	Crime	Description placeholder	30	China	6.2	Hugh Laurie	Robert Downey Jr.	Bryan Cranston	Ian McKellen	7
tt0043174	placeholder.jpg	American Inventory	1951	Horror	Description placeholder	30	France	7.2	Hugh Laurie	Tom Hanks	Benedict Cumberbatch	Jack Nicholson	9
tt0043175	placeholder.jpg	The Amos 'n Andy Show	1951	Family	Description placeholder	30	France	5.0	Sam Claflin	Peter Dinklage	Bryan Cranston	Eddie Redmayne	12
tt0043176	placeholder.jpg	The Art Ford Show	1951	Thriller	Description placeholder	30	Poland	7.8	Al Pacino	Peter Dinklage	Edward Norton	Kevin Spacey	10
tt0043177	placeholder.jpg	The Better Home Show	1951	Thriller	Description placeholder	30	Germany	8.7	Eddie Redmayne	Leonardo DiCaprio	Harrison Ford	Clint Eastwood	8
tt0043178	placeholder.jpg	The Big Payoff	1951	Western	Description placeholder	60	Japan	8.4	Kevin Spacey	Jack Nicholson	Bryan Cranston	Johnny Depp	6
tt0043179	placeholder.jpg	The Big Question	1951	Horror	Description placeholder	30	Poland	4.7	Eddie Redmayne	Robert Downey Jr.	Heath Ledger	Andy Serkis	9
tt0043180	placeholder.jpg	The Bill Gwinn Show	1951	Horror	Description placeholder	30	Poland	8.6	Bryan Cranston	Robert Downey Jr.	Tom Hanks	Jack Nicholson	5
tt0043181	placeholder.jpg	The Bob & Ray Show	1951	Family	Description placeholder	15	Poland	4.7	Andy Serkis	Harrison Ford	Jack Nicholson	Bryan Cranston	9
tt0043182	placeholder.jpg	Boston Blackie	1951	Drama	Description placeholder	30	England	7.6	Tom Hardy	Al Pacino	Christian Bale	Kevin Spacey	14
tt0043183	placeholder.jpg	Celanese Theatre	1951	Drama	Description placeholder	60	Japan	5.5	Leonardo DiCaprio	Tom Hardy	Edward Norton	Clint Eastwood	12
tt0043184	placeholder.jpg	Cosmopolitan Theatre	1951	Comedy	Description placeholder	60	England	5.3	Eddie Redmayne	J.K. Simmons	Sam Claflin	Tom Hanks	8
tt0043185	placeholder.jpg	Crawford Mystery Theatre	1951	Thriller	Description placeholder	30	Japan	6.6	Brad Pitt	J.K. Simmons	Al Pacino	Johnny Depp	5
tt0043186	placeholder.jpg	Crime Photographer	1951	Drama	Description placeholder	30	England	6.7	Ian McKellen	David Tennant	Johnny Depp	Harrison Ford	8
tt0043187	placeholder.jpg	Crime Syndicated	1951	Crime	Description placeholder	30	Japan	6.5	Kevin Spacey	Benedict Cumberbatch	Jake Gyllenhaal	Edward Norton	11
tt0043188	placeholder.jpg	Crime with Father	1951	Thriller	Description placeholder	30	Poland	4.0	Christian Bale	Bryan Cranston	Edward Norton	Kevin Spacey	5
tt0043189	placeholder.jpg	A Date with Judy	1952	Crime	Description placeholder	30	USA	7.0	Benedict Cumberbatch	Bryan Cranston	David Tennant	Al Pacino	11
tt0043190	placeholder.jpg	Daydreaming with Laraine	1951	Thriller	Description placeholder	15	Poland	5.6	Brad Pitt	Anthony Hopkins	Leonardo DiCaprio	Alan Rickman	13
tt0043191	placeholder.jpg	The Dennis James Show	1951	Romance	Description placeholder	30	Poland	8.8	Tom Hardy	Robert Downey Jr.	Benedict Cumberbatch	Ian McKellen	11
tt0043192	placeholder.jpg	The Dinah Shore Chevy Show	1956	Romance	Description placeholder	60	China	8.6	Jake Gyllenhaal	David Tennant	Benedict Cumberbatch	Clint Eastwood	10
tt0043193	placeholder.jpg	Doorway to Danger	1951	Romance	Description placeholder	30	England	8.3	Ralph Fiennes	Edward Norton	Peter Dinklage	Alan Rickman	8
tt0043194	placeholder.jpg	Dragnet	1951	Action	Description placeholder	30	USA	4.6	David Tennant	Leonardo DiCaprio	Tom Hanks	Johnny Depp	7
tt0043195	placeholder.jpg	Ernie in Kovacsland	1951	Horror	Description placeholder	30	Germany	4.6	Ian McKellen	Eddie Redmayne	Ralph Fiennes	Alan Rickman	5
tt0043196	placeholder.jpg	Fairmeadows, U.S.A.	1951	Horror	Description placeholder	30	Poland	4.5	Hugh Laurie	Andy Serkis	Tom Hardy	Robert Downey Jr.	8
tt0043197	placeholder.jpg	Faith Baldwin Romance Theatre	1951	Action	Description placeholder	30	China	6.4	Harrison Ford	Ian McKellen	Christian Bale	Al Pacino	6
tt0043198	placeholder.jpg	The James Melton Show	1951	Western	Description placeholder	60	Germany	6.0	Brad Pitt	Peter Dinklage	Johnny Depp	J.K. Simmons	8
tt0043199	placeholder.jpg	Foreign Intrigue	1951	Comedy	Description placeholder	30	England	7.5	Alan Rickman	Clint Eastwood	Sam Claflin	Tom Hanks	12
tt0043200	placeholder.jpg	The Frances Langford-Don Ameche Show	1951	Family	Description placeholder	60	Germany	5.1	Alan Rickman	Tom Hanks	Edward Norton	Eddie Redmayne	11
tt0043201	placeholder.jpg	Front Page Detective	1951	Crime	Description placeholder	30	Japan	8.1	Hugh Laurie	Kevin Spacey	Brad Pitt	Benedict Cumberbatch	5
tt0043202	placeholder.jpg	The Gallery of Madame Liu-Tsong	1951	Western	Description placeholder	30	France	7.0	Brad Pitt	Ralph Fiennes	Eddie Redmayne	Andy Serkis	6
tt0043203	placeholder.jpg	General Electric Guest House	1951	Romance	Description placeholder	60	Germany	7.3	David Tennant	Johnny Depp	J.K. Simmons	Al Pacino	5
tt0043204	placeholder.jpg	Goodyear Playhouse	1951	Musical	Description placeholder	60	USA	5.4	Al Pacino	Tom Hanks	Brad Pitt	Eddie Redmayne	12
tt0043205	placeholder.jpg	Henry Morgan's Great Talent Hunt	1951	Crime	Description placeholder	30	England	6.6	Al Pacino	Ralph Fiennes	Harrison Ford	Andy Serkis	11
tt0043206	placeholder.jpg	Hollywood Opening Night	1951	Family	Description placeholder	30	China	7.6	Andy Serkis	Leonardo DiCaprio	Clint Eastwood	Johnny Depp	11
tt0043207	placeholder.jpg	How To	1951	Western	Description placeholder	30	China	8.1	Kevin Spacey	Robert Downey Jr.	Bryan Cranston	Benedict Cumberbatch	12
tt0043208	placeholder.jpg	I Love Lucy	1951	Family	Description placeholder	30	France	5.5	Christian Bale	J.K. Simmons	Andy Serkis	Tom Hanks	8
tt0043209	placeholder.jpg	The Jerry Colonna Show	1951	Drama	Description placeholder	30	USA	8.3	Johnny Depp	Brad Pitt	J.K. Simmons	Al Pacino	8
tt0043210	placeholder.jpg	The Kate Smith Evening Hour	1951	Horror	Description placeholder	60	USA	6.6	Christopher Waltz	Leonardo DiCaprio	Johnny Depp	J.K. Simmons	12
tt0043211	placeholder.jpg	The Laraine Day Show	1951	Western	Description placeholder	30	USA	8.5	Peter Dinklage	Al Pacino	Sam Claflin	Benedict Cumberbatch	12
tt0043212	placeholder.jpg	Life with Buster Keaton	1951	Horror	Description placeholder	30	Germany	4.8	Eddie Redmayne	Anthony Hopkins	Bryan Cranston	David Tennant	8
tt0043213	placeholder.jpg	The Lilli Palmer Show	1953	Thriller	Description placeholder	30	China	7.0	Kevin Spacey	Tom Hardy	Tom Hanks	Christopher Waltz	5
tt0043214	placeholder.jpg	Love of Life	1951	Horror	Description placeholder	25	England	6.1	Ian McKellen	Clint Eastwood	David Tennant	Ralph Fiennes	11
tt0043215	placeholder.jpg	Mark Saber	1951	Romance	Description placeholder	30	Poland	4.7	Al Pacino	Ian McKellen	Bryan Cranston	Brad Pitt	10
tt0043216	placeholder.jpg	Meet Corliss Archer	1951	Drama	Description placeholder	30	Germany	4.3	Edward Norton	Peter Dinklage	Tom Hanks	Christian Bale	13
tt0043217	placeholder.jpg	Martinsville, U.S.A.	1951	Thriller	Description placeholder	15	England	5.5	Christian Bale	David Tennant	Kevin Spacey	Al Pacino	5
tt0043218	placeholder.jpg	Mr. District Attorney	1951	Thriller	Description placeholder	30	Poland	6.6	Ralph Fiennes	Jack Nicholson	Clint Eastwood	Christian Bale	10
tt0043219	placeholder.jpg	Music from Chicago	1951	Action	Description placeholder	30	Japan	5.1	Robert Downey Jr.	Leonardo DiCaprio	Edward Norton	Ian McKellen	9
tt0043220	placeholder.jpg	Not for Publication	1951	Family	Description placeholder	30	Poland	6.3	Jack Nicholson	Robert Downey Jr.	J.K. Simmons	Al Pacino	8
tt0043221	placeholder.jpg	Q.E.D.	1951	Comedy	Description placeholder	30	Germany	5.6	Peter Dinklage	Heath Ledger	Al Pacino	Hugh Laurie	12
tt0043222	placeholder.jpg	The Ezio Pinza Show	1951	Family	Description placeholder	30	China	4.7	Jack Nicholson	David Tennant	Alan Rickman	Robert Downey Jr.	12
tt0043223	placeholder.jpg	The Range Rider	1951	Horror	Description placeholder	30	Japan	8.2	Heath Ledger	Harrison Ford	Christopher Waltz	Al Pacino	10
tt0043224	placeholder.jpg	The Red Skelton Hour	1951	Musical	Description placeholder	60	USA	6.0	Christian Bale	J.K. Simmons	David Tennant	Ian McKellen	13
tt0043225	placeholder.jpg	The Roy Rogers Show	1951	Crime	Description placeholder	30	China	8.7	Heath Ledger	Alan Rickman	Ian McKellen	Hugh Laurie	9
tt0043226	placeholder.jpg	The Sarah Churchill Show	1951	Crime	Description placeholder	15	Japan	5.1	Christopher Waltz	David Tennant	Tom Hardy	Hugh Laurie	8
tt0043227	placeholder.jpg	Saturday Roundup	1951	Thriller	Description placeholder	60	France	6.6	Ralph Fiennes	Tom Hardy	Leonardo DiCaprio	Kevin Spacey	11
tt0043228	placeholder.jpg	Schlitz Playhouse	1951	Western	Description placeholder	30	Germany	6.4	Bryan Cranston	Jake Gyllenhaal	Hugh Laurie	Eddie Redmayne	14
tt0043229	placeholder.jpg	Search for Tomorrow	1951	Family	Description placeholder	30	Japan	8.8	Benedict Cumberbatch	Jake Gyllenhaal	Ian McKellen	Tom Hanks	6
tt0043230	placeholder.jpg	Seven at Eleven	1951	Crime	Description placeholder	60	Germany	7.5	J.K. Simmons	Johnny Depp	Ralph Fiennes	David Tennant	5
tt0043231	placeholder.jpg	Shadow of the Cloak	1951	Horror	Description placeholder	30	China	5.3	Anthony Hopkins	Christopher Waltz	Brad Pitt	Harrison Ford	12
tt0043232	placeholder.jpg	Sky King	1951	Drama	Description placeholder	30	England	8.2	Andy Serkis	Benedict Cumberbatch	Anthony Hopkins	Leonardo DiCaprio	10
tt0043233	placeholder.jpg	Chesterfield Sound Off Time	1951	Western	Description placeholder	30	Poland	8.3	Christopher Waltz	David Tennant	Johnny Depp	Tom Hanks	5
tt0043234	placeholder.jpg	Space Patrol	1950	Thriller	Description placeholder	30	Japan	5.7	Brad Pitt	J.K. Simmons	Andy Serkis	Kevin Spacey	8
tt0043235	placeholder.jpg	Strike It Rich	1951	Action	Description placeholder	30	Germany	6.2	Ian McKellen	Sam Claflin	Jake Gyllenhaal	Jack Nicholson	10
tt0043236	placeholder.jpg	TV Recital Hall	1951	Drama	Description placeholder	30	China	6.3	Clint Eastwood	Brad Pitt	Andy Serkis	Leonardo DiCaprio	6
tt0043238	placeholder.jpg	Tales of Tomorrow	1951	Adventure	Description placeholder	25	Germany	7.8	Alan Rickman	Edward Norton	Robert Downey Jr.	Heath Ledger	7
tt0043239	placeholder.jpg	Ted Mack Family Hour	1951	Sci-Fi	Description placeholder	60	Japan	6.0	Christopher Waltz	Anthony Hopkins	Sam Claflin	J.K. Simmons	12
tt0043240	placeholder.jpg	Those Two	1951	Horror	Description placeholder	15	Germany	4.6	Tom Hardy	Harrison Ford	Ralph Fiennes	Christopher Waltz	10
tt0043241	placeholder.jpg	Two Girls Named Smith	1951	Family	Description placeholder	30	Germany	8.0	David Tennant	Tom Hanks	Anthony Hopkins	J.K. Simmons	10
tt0043242	placeholder.jpg	The Victor Borge Show	1951	Sci-Fi	Description placeholder	30	Poland	5.4	Benedict Cumberbatch	Ralph Fiennes	Edward Norton	Kevin Spacey	6
tt0043243	placeholder.jpg	Washington Report	1951	Family	Description placeholder	15	Germany	8.5	Jake Gyllenhaal	David Tennant	Anthony Hopkins	J.K. Simmons	8
tt0043244	placeholder.jpg	Mr. Wizard	1951	Family	Description placeholder	30	Germany	6.8	Benedict Cumberbatch	Alan Rickman	Al Pacino	Kevin Spacey	5
tt0043245	placeholder.jpg	What's the Story?	1951	Horror	Description placeholder	30	Poland	8.0	Alan Rickman	Ian McKellen	Christian Bale	Kevin Spacey	7
tt0043246	placeholder.jpg	Wonderful Town, U.S.A.	1951	Crime	Description placeholder	30	Poland	5.1	Leonardo DiCaprio	Edward Norton	Jake Gyllenhaal	Tom Hanks	11
tt0043247	placeholder.jpg	Young Mr. Bobbin	1951	Western	Description placeholder	30	USA	7.5	Alan Rickman	Sam Claflin	Jack Nicholson	David Tennant	11
tt0043249	placeholder.jpg	Youth Wants to Know	1951	Thriller	Description placeholder	30	Germany	7.0	Bryan Cranston	J.K. Simmons	Christopher Waltz	Sam Claflin	12
tt0044229	placeholder.jpg	The Abbott and Costello Show	1952	Romance	Description placeholder	25	Poland	6.7	Christian Bale	Ralph Fiennes	Ian McKellen	Johnny Depp	6
tt0044230	placeholder.jpg	The Adventures of Ozzie and Harriet	1952	Comedy	Description placeholder	30	USA	5.8	Leonardo DiCaprio	Jack Nicholson	Benedict Cumberbatch	J.K. Simmons	12
tt0044231	placeholder.jpg	Adventures of Superman	1952	Western	Description placeholder	30	France	4.8	Bryan Cranston	Heath Ledger	Peter Dinklage	Christian Bale	8
tt0044232	placeholder.jpg	All in One	1952	Thriller	Description placeholder	30	China	7.7	Hugh Laurie	Robert Downey Jr.	Tom Hanks	Jack Nicholson	12
tt0044233	placeholder.jpg	Anywhere, U.S.A.	1952	Comedy	Description placeholder	30	England	5.6	Ralph Fiennes	David Tennant	Christopher Waltz	Eddie Redmayne	8
tt0044234	placeholder.jpg	Are You Positive	1952	Romance	Description placeholder	30	Germany	4.8	Kevin Spacey	Hugh Laurie	Christian Bale	J.K. Simmons	11
tt0044235	placeholder.jpg	Ask Me Another	1952	Drama	Description placeholder	30	Japan	6.0	Al Pacino	Edward Norton	Kevin Spacey	J.K. Simmons	9
tt0044236	placeholder.jpg	Balance Your Budget	1952	Action	Description placeholder	30	England	6.3	Bryan Cranston	Christopher Waltz	Eddie Redmayne	Ralph Fiennes	5
tt0044237	placeholder.jpg	Battle of the Ages	1952	History	Description placeholder	30	France	7.3	Andy Serkis	David Tennant	Christopher Waltz	Kevin Spacey	7
tt0044238	placeholder.jpg	Biff Baker, U.S.A.	1952	Romance	Description placeholder	30	France	6.5	David Tennant	Christopher Waltz	Bryan Cranston	Andy Serkis	13
tt0044239	placeholder.jpg	The Big Idea	1952	Horror	Description placeholder	30	France	5.3	Ian McKellen	Robert Downey Jr.	Benedict Cumberbatch	Ralph Fiennes	11
tt0044240	placeholder.jpg	Billy Bunter of Greyfriars School	1952	Western	Description placeholder	30	China	7.3	Hugh Laurie	Alan Rickman	Tom Hardy	Andy Serkis	11
tt0044241	placeholder.jpg	The Billy Daniels Show	1952	Horror	Description placeholder	15	Poland	6.2	Tom Hanks	Peter Dinklage	Harrison Ford	Tom Hardy	5
tt0044242	placeholder.jpg	Boss Lady	1952	Sci-Fi	Description placeholder	30	China	5.2	Christian Bale	Christopher Waltz	Hugh Laurie	Eddie Redmayne	11
tt0044243	placeholder.jpg	Broadway Television Theatre	1952	Action	Description placeholder	60	USA	7.8	Alan Rickman	Al Pacino	Ian McKellen	Johnny Depp	9
tt0044244	placeholder.jpg	The Buick Circus Hour	1952	Action	Description placeholder	60	USA	4.1	Al Pacino	Jake Gyllenhaal	Heath Ledger	Jack Nicholson	5
tt0044245	placeholder.jpg	Campbell Summer Soundstage	1952	Adventure	Description placeholder	30	France	7.1	Edward Norton	Christopher Waltz	Jake Gyllenhaal	Anthony Hopkins	10
tt0044247	placeholder.jpg	The Cases of Eddie Drake	1952	Western	Description placeholder	30	China	7.5	Benedict Cumberbatch	Jack Nicholson	Anthony Hopkins	Ian McKellen	14
tt0044248	placeholder.jpg	Cavalcade of America	1952	Crime	Description placeholder	60	France	5.6	Leonardo DiCaprio	Benedict Cumberbatch	Andy Serkis	Christopher Waltz	12
tt0044249	placeholder.jpg	Chance of a Lifetime	1952	Romance	Description placeholder	30	Poland	5.5	Tom Hanks	Harrison Ford	Ralph Fiennes	Ian McKellen	5
tt0044250	placeholder.jpg	China Smith	1952	Horror	Description placeholder	30	Germany	8.3	Johnny Depp	Eddie Redmayne	David Tennant	J.K. Simmons	13
tt0044251	placeholder.jpg	City Hospital	1951	Adventure	Description placeholder	30	USA	6.2	Edward Norton	Robert Downey Jr.	Kevin Spacey	Leonardo DiCaprio	9
tt0044252	placeholder.jpg	Claudia: The Story of a Marriage	1952	Horror	Description placeholder	30	Germany	5.2	Alan Rickman	Jack Nicholson	Brad Pitt	Tom Hanks	6
